Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
american-eskimo-dog-gifts-american-eskimo-dog,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoDoggiftsAmericanEskimoDoggiftPulloverHoodie-mug-04.png,4,American Eskimo Dog Gifts American Eskimo Dog Gift Pullover Hoodie-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-dog-gifts-american-eskimo-dog,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoDoggiftsAmericanEskimoDoggiftPulloverHoodie-mug-05.png,5,American Eskimo Dog Gifts American Eskimo Dog Gift Pullover Hoodie-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-geek-dogeek-tshirt-dogs-book,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoGeekDogeekTShirtDogsBookLoversGift-mug-01.png,1,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-geek-dogeek-tshirt-dogs-book,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoGeekDogeekTShirtDogsBookLoversGift-mug-02.png,2,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-geek-dogeek-tshirt-dogs-book,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoGeekDogeekTShirtDogsBookLoversGift-mug-03.png,3,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-geek-dogeek-tshirt-dogs-book,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoGeekDogeekTShirtDogsBookLoversGift-mug-04.png,4,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-geek-dogeek-tshirt-dogs-book,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoGeekDogeekTShirtDogsBookLoversGift-mug-05.png,5,American Eskimo Geek Dogeek Tshirt Dogs Book Lovers Gift-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-01.png,1,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-with-love-balloons-and,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-02.png,2,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-03.png,3,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-04.png,4,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-05.png,5,American Eskimo With Love Balloons And Valentines Day Sweatshirt Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirt-mug-01.png,1,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-with-love-balloons-and,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirt-mug-02.png,2,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirt-mug-03.png,3,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirt-mug-04.png,4,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,,,,,,,,,,,,,,,,,,,,,
american-eskimo-with-love-balloons-and,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEskimoWithLoveBalloonsAndValentinesDaySweatshirt-mug-05.png,5,American Eskimo With Love Balloons And Valentines Day Sweatshirt-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodiecopy-mug-01.png,1,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodiecopy-mug-02.png,2,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodiecopy-mug-03.png,3,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodiecopy-mug-04.png,4,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodiecopy-mug-05.png,5,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodie-mug-01.png,1,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodie-mug-02.png,2,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodie-mug-03.png,3,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodie-mug-04.png,4,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-belgian-malinoi-4th-of-july-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBelgianMalinoi4thOfJulyUSAPulloverHoodie-mug-05.png,5,American Flag Belgian Malinoi 4Th Of July Usa Pullover Hoodie-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-dog-dad-ever-pointers-usa,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogDadEverPointersUSAPulloverHoodiecopy-mug-01.png,1,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-dog-dad-ever-pointers-usa,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogDadEverPointersUSAPulloverHoodiecopy-mug-02.png,2,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-dog-dad-ever-pointers-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogDadEverPointersUSAPulloverHoodiecopy-mug-03.png,3,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-dog-dad-ever-pointers-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogDadEverPointersUSAPulloverHoodiecopy-mug-04.png,4,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-dog-dad-ever-pointers-usa,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogDadEverPointersUSAPulloverHoodiecopy-mug-05.png,5,American Flag Best Dog Dad Ever Pointers Usa Pullover Hoodie Copy-Mug,,,,,,,,,,,,,,,,,,,,,
american-flag-dog-grandma-ever-border-terrier,American Flag Best Dog Grandma Ever Border Terrier Usa Sweatshirt Copy-Mug,"<p>Enjoy your morning with a funny coffee cup design! This coffee mug is the perfect conversation starter, and sure to amuse anyone. <br />Grip it and sip it. Are you looking for some special gift for your friends, your father, your mother, son, boyfriend, girlfriend? We have this idea for you. This product <strong>American Flag Best Dog Grandma Ever Border Terrier Usa Sweatshirt Copy-Mug</strong> is perfect for you. Full-color imprinting, strong ceramic construction, and everyday convenience come together in one product.</p>
<ul>
<li>Funny, unique, pretty, or personal, it's your choice for the perfect coffee mug for the one you love.</li>
<li>Printed on only the highest quality mugs. The print will never fade no matter how many times it is washed.</li>
<li>11 oz. and 15 oz. options available.</li>
<li>Perfect for all hot &amp; cold beverages.</li>
<li>High Gloss + Premium White Finish</li>
<li>Microwave safe.</li>
<li>Dishwasher safe.</li>
</ul>
<p>Whether you're drinking your morning coffee, evening tea, or something in between &ndash; this mug's for you! It's sturdy and glossy with a vivid print that'll withstand the microwave and dishwasher.</p>",Amazingazx,Mug,,TRUE,color,11oz,,,,,,100,1,,deny,manual,14.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogGrandmaEverBorderTerrierUSASweatshirtcopy-mug-01.png,1,American Flag Best Dog Grandma Ever Border Terrier Usa Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-dog-grandma-ever-border-terrier,,,,,,,,15oz,,,,,,100,1,,deny,manual,17.95,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogGrandmaEverBorderTerrierUSASweatshirtcopy-mug-02.png,2,American Flag Best Dog Grandma Ever Border Terrier Usa Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-flag-dog-grandma-ever-border-terrier,,,,,,,,,,,,,,,,,,,,,,,,https://rogo-speaker.s3.amazonaws.com/images/AmericanFlagBestDogGrandmaEverBorderTerrierUSASweatshirtcopy-mug-03.png,3,American Flag Best Dog Grandma Ever Border Terrier Usa Sweatshirt Copy-Mug,,,,,,,,,,,,,,,,,,,,,
